;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 15/05/2017 09:18:11
;----------------------------------------------

;Address Opcode 	ASM
0x0CF8	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,2241 :: 		
0x0CFA	0x6E00      	MOVWF       R0, 0
;__Lib_MathDouble.c,2246 :: 		
L_end_Double2Byte:
0x0CFC	0x0012      	RETURN      0
; end of _Double2Byte
_PWM1_Start:
;__Lib_PWM_c21.c,54 :: 		
;__Lib_PWM_c21.c,55 :: 		
0x0CFE	0x9494      	BCF         TRISC2_bit, BitPos(TRISC2_bit+0) 
;__Lib_PWM_c21.c,56 :: 		
0x0D00	0x84CA      	BSF         T2CON, 2 
;__Lib_PWM_c21.c,57 :: 		
0x0D02	0x0E0C      	MOVLW       12
0x0D04	0x12BD      	IORWF       CCP1CON, 1 
;__Lib_PWM_c21.c,58 :: 		
L_end_PWM1_Start:
0x0D06	0x0012      	RETURN      0
; end of _PWM1_Start
_keypadHandler:
;motor.c,180 :: 		void keypadHandler()
;motor.c,185 :: 		char rowCode = 0;
;motor.c,186 :: 		char keycode = 0;
;motor.c,187 :: 		char columnCode = 0;
0x0D08	0x6A7E      	CLRF        keypadHandler_columnCode_L0 
;motor.c,189 :: 		for(i = 0, columnCode = 0xf; columnCode == 0xf; i++)
0x0D0A	0x6A7A      	CLRF        keypadHandler_i_L0 
0x0D0C	0x0E0F      	MOVLW       15
0x0D0E	0x6E7E      	MOVWF       keypadHandler_columnCode_L0 
L_keypadHandler7:
0x0D10	0x507E      	MOVF        keypadHandler_columnCode_L0, 0 
0x0D12	0x0A0F      	XORLW       15
0x0D14	0xE148      	BNZ         L_keypadHandler8
;motor.c,192 :: 		PORTB = ~(1 << i) << 4;
0x0D16	0xF001C07A  	MOVFF       keypadHandler_i_L0, R1
0x0D1A	0x0E01      	MOVLW       1
0x0D1C	0x6E00      	MOVWF       R0 
0x0D1E	0x5001      	MOVF        R1, 0 
L__keypadHandler35:
0x0D20	0xE004      	BZ          L__keypadHandler36
0x0D22	0x3600      	RLCF        R0, 1 
0x0D24	0x9000      	BCF         R0, 0 
0x0D26	0x0FFF      	ADDLW       255
0x0D28	0xD7FB      	BRA         L__keypadHandler35
L__keypadHandler36:
0x0D2A	0x1C00      	COMF        R0, 0 
0x0D2C	0x6E02      	MOVWF       R2 
0x0D2E	0xF000C002  	MOVFF       R2, R0
0x0D32	0x3600      	RLCF        R0, 1 
0x0D34	0x9000      	BCF         R0, 0 
0x0D36	0x3600      	RLCF        R0, 1 
0x0D38	0x9000      	BCF         R0, 0 
0x0D3A	0x3600      	RLCF        R0, 1 
0x0D3C	0x9000      	BCF         R0, 0 
0x0D3E	0x3600      	RLCF        R0, 1 
0x0D40	0x9000      	BCF         R0, 0 
0x0D42	0xFF81C000  	MOVFF       R0, PORTB
;motor.c,193 :: 		columnCode = PORTA.RA2 | (PORTA.RA4 << 1) |
0x0D46	0x6A02      	CLRF        R2 
0x0D48	0xB880      	BTFSC       PORTA, 4 
0x0D4A	0x2A02      	INCF        R2, 1 
0x0D4C	0xF000C002  	MOVFF       R2, R0
0x0D50	0x3600      	RLCF        R0, 1 
0x0D52	0x9000      	BCF         R0, 0 
0x0D54	0x0E00      	MOVLW       0
0x0D56	0xB480      	BTFSC       PORTA, 2 
0x0D58	0x0E01      	MOVLW       1
0x0D5A	0x6E7E      	MOVWF       keypadHandler_columnCode_L0 
0x0D5C	0x5000      	MOVF        R0, 0 
0x0D5E	0x127E      	IORWF       keypadHandler_columnCode_L0, 1 
;motor.c,194 :: 		(PORTA.RA5 << 2) | (PORTB.RB3) << 3;
0x0D60	0x6A03      	CLRF        R3 
0x0D62	0xBA80      	BTFSC       PORTA, 5 
0x0D64	0x2A03      	INCF        R3, 1 
0x0D66	0xF000C003  	MOVFF       R3, R0
0x0D6A	0x0E00      	MOVLW       0
0x0D6C	0x6E01      	MOVWF       R1 
0x0D6E	0x3600      	RLCF        R0, 1 
0x0D70	0x9000      	BCF         R0, 0 
0x0D72	0x3601      	RLCF        R1, 1 
0x0D74	0x3600      	RLCF        R0, 1 
0x0D76	0x9000      	BCF         R0, 0 
0x0D78	0x3601      	RLCF        R1, 1 
0x0D7A	0x5000      	MOVF        R0, 0 
0x0D7C	0x127E      	IORWF       keypadHandler_columnCode_L0, 1 
0x0D7E	0x6A03      	CLRF        R3 
0x0D80	0xB681      	BTFSC       PORTB, 3 
0x0D82	0x2A03      	INCF        R3, 1 
0x0D84	0x0E03      	MOVLW       3
0x0D86	0x6E02      	MOVWF       R2 
0x0D88	0xF000C003  	MOVFF       R3, R0
0x0D8C	0x0E00      	MOVLW       0
0x0D8E	0x6E01      	MOVWF       R1 
0x0D90	0x5002      	MOVF        R2, 0 
L__keypadHandler37:
0x0D92	0xE005      	BZ          L__keypadHandler38
0x0D94	0x3600      	RLCF        R0, 1 
0x0D96	0x9000      	BCF         R0, 0 
0x0D98	0x3601      	RLCF        R1, 1 
0x0D9A	0x0FFF      	ADDLW       255
0x0D9C	0xD7FA      	BRA         L__keypadHandler37
L__keypadHandler38:
0x0D9E	0x5000      	MOVF        R0, 0 
0x0DA0	0x127E      	IORWF       keypadHandler_columnCode_L0, 1 
;motor.c,189 :: 		for(i = 0, columnCode = 0xf; columnCode == 0xf; i++)
0x0DA2	0x2A7A      	INCF        keypadHandler_i_L0, 1 
;motor.c,196 :: 		}
0x0DA4	0xD7B5      	BRA         L_keypadHandler7
L_keypadHandler8:
;motor.c,197 :: 		rowCode = PORTB >> 4;
0x0DA6	0x0E04      	MOVLW       4
0x0DA8	0x6E00      	MOVWF       R0 
0x0DAA	0xF081CF81  	MOVFF       PORTB, FARG_keyHandler_key
0x0DAE	0x0E00      	MOVLW       0
0x0DB0	0x0100      	MOVLB       0
0x0DB2	0x6F82      	MOVWF       FARG_keyHandler_key+1, 1
0x0DB4	0x5000      	MOVF        R0, 0 
L__keypadHandler39:
0x0DB6	0xE004      	BZ          L__keypadHandler40
0x0DB8	0x3381      	RRCF        FARG_keyHandler_key, 1, 1
0x0DBA	0x9F81      	BCF         FARG_keyHandler_key, 7, 1
0x0DBC	0x0FFF      	ADDLW       255
0x0DBE	0xD7FB      	BRA         L__keypadHandler39
L__keypadHandler40:
;motor.c,198 :: 		PORTB = 0;
0x0DC0	0x6A81      	CLRF        PORTB 
;motor.c,200 :: 		keycode = rowCode | (columnCode << 4);
0x0DC2	0xF000C07E  	MOVFF       keypadHandler_columnCode_L0, R0
0x0DC6	0x3600      	RLCF        R0, 1 
0x0DC8	0x9000      	BCF         R0, 0 
0x0DCA	0x3600      	RLCF        R0, 1 
0x0DCC	0x9000      	BCF         R0, 0 
0x0DCE	0x3600      	RLCF        R0, 1 
0x0DD0	0x9000      	BCF         R0, 0 
0x0DD2	0x3600      	RLCF        R0, 1 
0x0DD4	0x9000      	BCF         R0, 0 
0x0DD6	0x5000      	MOVF        R0, 0 
0x0DD8	0x1181      	IORWF       FARG_keyHandler_key, 0, 1
0x0DDA	0x6F81      	MOVWF       FARG_keyHandler_key, 1
;motor.c,201 :: 		result = keyHandler(keycode, &type);
0x0DDC	0x0E00      	MOVLW       0
0x0DDE	0x6F82      	MOVWF       FARG_keyHandler_key+1, 1
0x0DE0	0x0E7B      	MOVLW       keypadHandler_type_L0
0x0DE2	0x6F83      	MOVWF       FARG_keyHandler_type, 1
0x0DE4	0x0E00      	MOVLW       hi_addr(keypadHandler_type_L0)
0x0DE6	0x6F84      	MOVWF       FARG_keyHandler_type+1, 1
0x0DE8	0xF001ECA5  	CALL        _keyHandler, 0
0x0DEC	0xF07CC000  	MOVFF       R0, keypadHandler_result_L0
0x0DF0	0xF07DC001  	MOVFF       R1, keypadHandler_result_L0+1
;motor.c,203 :: 		if(type == NUM)
0x0DF4	0x507B      	MOVF        keypadHandler_type_L0, 0 
0x0DF6	0x0A06      	XORLW       6
0x0DF8	0xE112      	BNZ         L_keypadHandler10
;motor.c,205 :: 		tempSetPoint *= 10;
0x0DFA	0xF000C041  	MOVFF       _tempSetPoint, R0
0x0DFE	0xF001C042  	MOVFF       _tempSetPoint+1, R1
0x0E02	0x0E0A      	MOVLW       10
0x0E04	0x6E04      	MOVWF       R4 
0x0E06	0x0E00      	MOVLW       0
0x0E08	0x6E05      	MOVWF       R5 
0x0E0A	0xDCF5      	RCALL       _Mul_16x16_U
0x0E0C	0xF041C000  	MOVFF       R0, _tempSetPoint
0x0E10	0xF042C001  	MOVFF       R1, _tempSetPoint+1
;motor.c,206 :: 		tempSetPoint += result;
0x0E14	0x507C      	MOVF        keypadHandler_result_L0, 0 
0x0E16	0x2641      	ADDWF       _tempSetPoint, 1 
0x0E18	0x507D      	MOVF        keypadHandler_result_L0+1, 0 
0x0E1A	0x2242      	ADDWFC      _tempSetPoint+1, 1 
;motor.c,207 :: 		}
0x0E1C	0xD009      	BRA         L_keypadHandler11
L_keypadHandler10:
;motor.c,208 :: 		else if(type == SUM)
0x0E1E	0x507B      	MOVF        keypadHandler_type_L0, 0 
0x0E20	0x0A01      	XORLW       1
0x0E22	0xE106      	BNZ         L_keypadHandler12
;motor.c,210 :: 		setPoint = tempSetPoint;
0x0E24	0xF028C041  	MOVFF       _tempSetPoint, _setPoint
0x0E28	0xF029C042  	MOVFF       _tempSetPoint+1, _setPoint+1
;motor.c,211 :: 		tempSetPoint = 0;
0x0E2C	0x6A41      	CLRF        _tempSetPoint 
0x0E2E	0x6A42      	CLRF        _tempSetPoint+1 
;motor.c,212 :: 		}
L_keypadHandler12:
L_keypadHandler11:
;motor.c,213 :: 		}
L_end_keypadHandler:
0x0E30	0x0012      	RETURN      0
; end of _keypadHandler
_Int2Double:
;__Lib_MathDouble.c,2285 :: 		
;__Lib_MathDouble.c,2294 :: 		
0x0E32	0xF008C000  	MOVFF       R0, R8
;__Lib_MathDouble.c,2295 :: 		
0x0E36	0x5001      	MOVF        R1, 0, 0
;__Lib_MathDouble.c,2296 :: 		
0x0E38	0x6E00      	MOVWF       R0, 0
;__Lib_MathDouble.c,2297 :: 		
0x0E3A	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2298 :: 		
0x0E3C	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2299 :: 		
0x0E3E	0x6A03      	CLRF        R3, 0
;__Lib_MathDouble.c,2302 :: 		
0x0E40	0x6A0B      	CLRF        R11, 0
;__Lib_MathDouble.c,2303 :: 		
0x0E42	0x6A0C      	CLRF        R12, 0
;__Lib_MathDouble.c,2304 :: 		
0x0E44	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2305 :: 		
0x0E46	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2306 :: 		
0x0E48	0x6A03      	CLRF        R3, 0
;__Lib_MathDouble.c,2308 :: 		
0x0E4A	0x0E96      	MOVLW       150
;__Lib_MathDouble.c,2309 :: 		
0x0E4C	0x6E03      	MOVWF       R3, 0
;__Lib_MathDouble.c,2310 :: 		
0x0E4E	0x6A0A      	CLRF        R10, 0
;__Lib_MathDouble.c,2311 :: 		
0x0E50	0xAE00      	BTFSS       R0, 7, 0
;__Lib_MathDouble.c,2312 :: 		
0x0E52	0xF007EF31  	GOTO        FLO1632EEE
;__Lib_MathDouble.c,2314 :: 		
0x0E56	0x1E08      	COMF        R8, 1, 0
;__Lib_MathDouble.c,2315 :: 		
0x0E58	0x1E00      	COMF        R0, 1, 0
;__Lib_MathDouble.c,2317 :: 		
0x0E5A	0x2A08      	INCF        R8, 1, 0
;__Lib_MathDouble.c,2318 :: 		
0x0E5C	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2319 :: 		
0x0E5E	0x2A00      	INCF        R0, 1, 0
;__Lib_MathDouble.c,2321 :: 		
0x0E60	0x8E0A      	BSF         R10, 7, 0
;__Lib_MathDouble.c,2322 :: 		
FLO1632EEE:
;__Lib_MathDouble.c,2323 :: 		
0x0E62	0xF001C000  	MOVFF       R0, R1
;__Lib_MathDouble.c,2324 :: 		
0x0E66	0xF000C008  	MOVFF       R8, R0
;__Lib_MathDouble.c,2325 :: 		
0x0E6A	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,2326 :: 		
0x0E6C	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2328 :: 		
0x0E6E	0xF001EC6C  	CALL        _NRM3232, 0
;__Lib_MathDouble.c,2329 :: 		
L_end_Int2Double:
0x0E72	0x0012      	RETURN      0
; end of _Int2Double
___CC2DW:
;__Lib_System.c,21 :: 		
;__Lib_System.c,23 :: 		
_CC2DL_Loop1:
;__Lib_System.c,24 :: 		
0x0E74	0x0009      	TBLRD*+
;__Lib_System.c,25 :: 		
0x0E76	0xFFE6CFF5  	MOVFF       TABLAT, POSTINC1
;__Lib_System.c,26 :: 		
0x0E7A	0x0600      	DECF        R0, 1, 0
;__Lib_System.c,27 :: 		
0x0E7C	0xE1FB      	BNZ         _CC2DL_Loop1
;__Lib_System.c,28 :: 		
0x0E7E	0x0601      	DECF        R1, 1, 0
;__Lib_System.c,29 :: 		
0x0E80	0xE1F9      	BNZ         _CC2DL_Loop1
;__Lib_System.c,31 :: 		
L_end___CC2DW:
0x0E82	0x0012      	RETURN      0
; end of ___CC2DW
_Lcd_Out:
;__Lib_Lcd.c,184 :: 		
;__Lib_Lcd.c,187 :: 		
0x0E84	0xD00F      	BRA         L_Lcd_Out11
;__Lib_Lcd.c,188 :: 		
L_Lcd_Out13:
0x0E86	0x0E80      	MOVLW       128
0x0E88	0x6E64      	MOVWF       FARG_Lcd_Out_row 
0x0E8A	0xD019      	BRA         L_Lcd_Out12
;__Lib_Lcd.c,189 :: 		
L_Lcd_Out14:
0x0E8C	0x0EC0      	MOVLW       192
0x0E8E	0x6E64      	MOVWF       FARG_Lcd_Out_row 
0x0E90	0xD016      	BRA         L_Lcd_Out12
;__Lib_Lcd.c,190 :: 		
L_Lcd_Out15:
0x0E92	0x0E94      	MOVLW       148
0x0E94	0x6E64      	MOVWF       FARG_Lcd_Out_row 
0x0E96	0xD013      	BRA         L_Lcd_Out12
;__Lib_Lcd.c,191 :: 		
L_Lcd_Out16:
0x0E98	0x0ED4      	MOVLW       212
0x0E9A	0x6E64      	MOVWF       FARG_Lcd_Out_row 
0x0E9C	0xD010      	BRA         L_Lcd_Out12
;__Lib_Lcd.c,192 :: 		
L_Lcd_Out17:
0x0E9E	0x0E80      	MOVLW       128
0x0EA0	0x6E64      	MOVWF       FARG_Lcd_Out_row 
;__Lib_Lcd.c,193 :: 		
0x0EA2	0xD00D      	BRA         L_Lcd_Out12
L_Lcd_Out11:
0x0EA4	0x5064      	MOVF        FARG_Lcd_Out_row, 0 
0x0EA6	0x0A01      	XORLW       1
0x0EA8	0xE0EE      	BZ          L_Lcd_Out13
0x0EAA	0x5064      	MOVF        FARG_Lcd_Out_row, 0 
0x0EAC	0x0A02      	XORLW       2
0x0EAE	0xE0EE      	BZ          L_Lcd_Out14
0x0EB0	0x5064      	MOVF        FARG_Lcd_Out_row, 0 
0x0EB2	0x0A03      	XORLW       3
0x0EB4	0xE0EE      	BZ          L_Lcd_Out15
0x0EB6	0x5064      	MOVF        FARG_Lcd_Out_row, 0 
0x0EB8	0x0A04      	XORLW       4
0x0EBA	0xE0EE      	BZ          L_Lcd_Out16
0x0EBC	0xD7F0      	BRA         L_Lcd_Out17
L_Lcd_Out12:
;__Lib_Lcd.c,194 :: 		
0x0EBE	0x0465      	DECF        FARG_Lcd_Out_column, 0 
0x0EC0	0x6E00      	MOVWF       R0 
0x0EC2	0x5064      	MOVF        FARG_Lcd_Out_row, 0 
0x0EC4	0x2600      	ADDWF       R0, 1 
0x0EC6	0xF064C000  	MOVFF       R0, FARG_Lcd_Out_row
;__Lib_Lcd.c,196 :: 		
0x0ECA	0xF079C000  	MOVFF       R0, FARG_Lcd_Cmd_out_char
0x0ECE	0xF000ECBA  	CALL        _Lcd_Cmd, 0
;__Lib_Lcd.c,197 :: 		
0x0ED2	0x9063      	BCF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0) 
;__Lib_Lcd.c,198 :: 		
0x0ED4	0x6A68      	CLRF        Lcd_Out_i_L0 
;__Lib_Lcd.c,199 :: 		
L_Lcd_Out18:
0x0ED6	0x5068      	MOVF        Lcd_Out_i_L0, 0 
0x0ED8	0x2466      	ADDWF       FARG_Lcd_Out_text, 0 
0x0EDA	0x6EE9      	MOVWF       FSR0L 
0x0EDC	0x0E00      	MOVLW       0
0x0EDE	0x2067      	ADDWFC      FARG_Lcd_Out_text+1, 0 
0x0EE0	0x6EEA      	MOVWF       FSR0H 
0x0EE2	0x52EE      	MOVF        POSTINC0, 1 
0x0EE4	0xE00B      	BZ          L_Lcd_Out19
;__Lib_Lcd.c,200 :: 		
0x0EE6	0x5068      	MOVF        Lcd_Out_i_L0, 0 
0x0EE8	0x2466      	ADDWF       FARG_Lcd_Out_text, 0 
0x0EEA	0x6EE9      	MOVWF       FSR0L 
0x0EEC	0x0E00      	MOVLW       0
0x0EEE	0x2067      	ADDWFC      FARG_Lcd_Out_text+1, 0 
0x0EF0	0x6EEA      	MOVWF       FSR0H 
0x0EF2	0xF072CFEE  	MOVFF       POSTINC0, FARG_Lcd_Chr_CP_out_char
0x0EF6	0xDC79      	RCALL       _Lcd_Chr_CP
0x0EF8	0x2A68      	INCF        Lcd_Out_i_L0, 1 
0x0EFA	0xD7ED      	BRA         L_Lcd_Out18
L_Lcd_Out19:
;__Lib_Lcd.c,201 :: 		
0x0EFC	0x8063      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0) 
;__Lib_Lcd.c,202 :: 		
L_end_Lcd_Out:
0x0EFE	0x0012      	RETURN      0
; end of _Lcd_Out
_IntToStr:
;__Lib_Conversions.c,146 :: 		
;__Lib_Conversions.c,152 :: 		
0x0F00	0x6A6A      	CLRF        IntToStr_negative_L0 
0x0F02	0x6A6B      	CLRF        IntToStr_negative_L0+1 
;__Lib_Conversions.c,153 :: 		
0x0F04	0xF06CC064  	MOVFF       FARG_IntToStr_input, IntToStr_inword_L0
0x0F08	0xF06DC065  	MOVFF       FARG_IntToStr_input+1, IntToStr_inword_L0+1
;__Lib_Conversions.c,154 :: 		
0x0F0C	0x0E80      	MOVLW       128
0x0F0E	0x1865      	XORWF       FARG_IntToStr_input+1, 0 
0x0F10	0x6E00      	MOVWF       R0 
0x0F12	0x0E80      	MOVLW       128
0x0F14	0x5C00      	SUBWF       R0, 0 
0x0F16	0xE102      	BNZ         L__IntToStr115
0x0F18	0x0E00      	MOVLW       0
0x0F1A	0x5C64      	SUBWF       FARG_IntToStr_input, 0 
L__IntToStr115:
0x0F1C	0xE20B      	BC          L_IntToStr23
;__Lib_Conversions.c,155 :: 		
0x0F1E	0x0E01      	MOVLW       1
0x0F20	0x6E6A      	MOVWF       IntToStr_negative_L0 
0x0F22	0x0E00      	MOVLW       0
0x0F24	0x6E6B      	MOVWF       IntToStr_negative_L0+1 
;__Lib_Conversions.c,156 :: 		
0x0F26	0x5064      	MOVF        FARG_IntToStr_input, 0 
0x0F28	0x0800      	SUBLW       0
0x0F2A	0x6E6C      	MOVWF       IntToStr_inword_L0 
0x0F2C	0xF06DC065  	MOVFF       FARG_IntToStr_input+1, IntToStr_inword_L0+1
0x0F30	0x0E00      	MOVLW       0
0x0F32	0x566D      	SUBFWB      IntToStr_inword_L0+1, 1 
;__Lib_Conversions.c,157 :: 		
L_IntToStr23:
;__Lib_Conversions.c,158 :: 		
0x0F34	0xF072C06C  	MOVFF       IntToStr_inword_L0, FARG_WordToStr_input
0x0F38	0xF073C06D  	MOVFF       IntToStr_inword_L0+1, FARG_WordToStr_input+1
0x0F3C	0xF074C066  	MOVFF       FARG_IntToStr_output, FARG_WordToStr_output
0x0F40	0xF075C067  	MOVFF       FARG_IntToStr_output+1, FARG_WordToStr_output+1
0x0F44	0xF002ECB6  	CALL        _WordToStr, 0
;__Lib_Conversions.c,160 :: 		
0x0F48	0x0E06      	MOVLW       6
0x0F4A	0x6E68      	MOVWF       IntToStr_i_L0 
0x0F4C	0x0E00      	MOVLW       0
0x0F4E	0x6E69      	MOVWF       IntToStr_i_L0+1 
;__Lib_Conversions.c,161 :: 		
L_IntToStr24:
0x0F50	0x0E00      	MOVLW       0
0x0F52	0x6E00      	MOVWF       R0 
0x0F54	0x5069      	MOVF        IntToStr_i_L0+1, 0 
0x0F56	0x5C00      	SUBWF       R0, 0 
0x0F58	0xE102      	BNZ         L__IntToStr116
0x0F5A	0x5068      	MOVF        IntToStr_i_L0, 0 
0x0F5C	0x0800      	SUBLW       0
L__IntToStr116:
0x0F5E	0xE219      	BC          L_IntToStr25
;__Lib_Conversions.c,162 :: 		
0x0F60	0x5068      	MOVF        IntToStr_i_L0, 0 
0x0F62	0x2466      	ADDWF       FARG_IntToStr_output, 0 
0x0F64	0x6EE1      	MOVWF       FSR1L 
0x0F66	0x5069      	MOVF        IntToStr_i_L0+1, 0 
0x0F68	0x2067      	ADDWFC      FARG_IntToStr_output+1, 0 
0x0F6A	0x6EE2      	MOVWF       FSR1H 
0x0F6C	0x0E01      	MOVLW       1
0x0F6E	0x5C68      	SUBWF       IntToStr_i_L0, 0 
0x0F70	0x6E00      	MOVWF       R0 
0x0F72	0x0E00      	MOVLW       0
0x0F74	0x5869      	SUBWFB      IntToStr_i_L0+1, 0 
0x0F76	0x6E01      	MOVWF       R1 
0x0F78	0x5000      	MOVF        R0, 0 
0x0F7A	0x2466      	ADDWF       FARG_IntToStr_output, 0 
0x0F7C	0x6EE9      	MOVWF       FSR0L 
0x0F7E	0x5001      	MOVF        R1, 0 
0x0F80	0x2067      	ADDWFC      FARG_IntToStr_output+1, 0 
0x0F82	0x6EEA      	MOVWF       FSR0H 
0x0F84	0xFFE6CFEE  	MOVFF       POSTINC0, POSTINC1
;__Lib_Conversions.c,163 :: 		
0x0F88	0x0E01      	MOVLW       1
0x0F8A	0x5E68      	SUBWF       IntToStr_i_L0, 1 
0x0F8C	0x0E00      	MOVLW       0
0x0F8E	0x5A69      	SUBWFB      IntToStr_i_L0+1, 1 
;__Lib_Conversions.c,164 :: 		
0x0F90	0xD7DF      	BRA         L_IntToStr24
L_IntToStr25:
;__Lib_Conversions.c,165 :: 		
0x0F92	0xFFE1C066  	MOVFF       FARG_IntToStr_output, FSR1L
0x0F96	0xFFE2C067  	MOVFF       FARG_IntToStr_output+1, FSR1H
0x0F9A	0x0E20      	MOVLW       32
0x0F9C	0x6EE6      	MOVWF       POSTINC1 
;__Lib_Conversions.c,166 :: 		
0x0F9E	0x506A      	MOVF        IntToStr_negative_L0, 0 
0x0FA0	0x106B      	IORWF       IntToStr_negative_L0+1, 0 
0x0FA2	0xE01A      	BZ          L_IntToStr26
;__Lib_Conversions.c,167 :: 		
0x0FA4	0x6A68      	CLRF        IntToStr_i_L0 
0x0FA6	0x6A69      	CLRF        IntToStr_i_L0+1 
;__Lib_Conversions.c,168 :: 		
L_IntToStr27:
0x0FA8	0x5068      	MOVF        IntToStr_i_L0, 0 
0x0FAA	0x2466      	ADDWF       FARG_IntToStr_output, 0 
0x0FAC	0x6EE9      	MOVWF       FSR0L 
0x0FAE	0x5069      	MOVF        IntToStr_i_L0+1, 0 
0x0FB0	0x2067      	ADDWFC      FARG_IntToStr_output+1, 0 
0x0FB2	0x6EEA      	MOVWF       FSR0H 
0x0FB4	0x50EE      	MOVF        POSTINC0, 0 
0x0FB6	0x0A20      	XORLW       32
0x0FB8	0xE103      	BNZ         L_IntToStr28
0x0FBA	0x4A68      	INFSNZ      IntToStr_i_L0, 1 
0x0FBC	0x2A69      	INCF        IntToStr_i_L0+1, 1 
0x0FBE	0xD7F4      	BRA         L_IntToStr27
L_IntToStr28:
;__Lib_Conversions.c,169 :: 		
0x0FC0	0x0E01      	MOVLW       1
0x0FC2	0x5E68      	SUBWF       IntToStr_i_L0, 1 
0x0FC4	0x0E00      	MOVLW       0
0x0FC6	0x5A69      	SUBWFB      IntToStr_i_L0+1, 1 
;__Lib_Conversions.c,170 :: 		
0x0FC8	0x5068      	MOVF        IntToStr_i_L0, 0 
0x0FCA	0x2466      	ADDWF       FARG_IntToStr_output, 0 
0x0FCC	0x6EE1      	MOVWF       FSR1L 
0x0FCE	0x5069      	MOVF        IntToStr_i_L0+1, 0 
0x0FD0	0x2067      	ADDWFC      FARG_IntToStr_output+1, 0 
0x0FD2	0x6EE2      	MOVWF       FSR1H 
0x0FD4	0x0E2D      	MOVLW       45
0x0FD6	0x6EE6      	MOVWF       POSTINC1 
L_IntToStr26:
;__Lib_Conversions.c,171 :: 		
L_end_IntToStr:
0x0FD8	0x0012      	RETURN      0
; end of _IntToStr
_PWM1_Set_Duty:
;__Lib_PWM_c21.c,43 :: 		
;__Lib_PWM_c21.c,47 :: 		
0x0FDA	0x50CB      	MOVF        PR2, 0 
0x0FDC	0x0F01      	ADDLW       1
0x0FDE	0x6E00      	MOVWF       R0 
0x0FE0	0x6A01      	CLRF        R1 
0x0FE2	0x0E00      	MOVLW       0
0x0FE4	0x2201      	ADDWFC      R1, 1 
0x0FE6	0xF004C064  	MOVFF       FARG_PWM1_Set_Duty_new_duty, R4
0x0FEA	0x0E00      	MOVLW       0
0x0FEC	0x6E05      	MOVWF       R5 
0x0FEE	0xDC03      	RCALL       _Mul_16x16_U
0x0FF0	0x0E06      	MOVLW       6
0x0FF2	0x6E02      	MOVWF       R2 
0x0FF4	0xF004C000  	MOVFF       R0, R4
0x0FF8	0xF005C001  	MOVFF       R1, R5
0x0FFC	0x5002      	MOVF        R2, 0 
L__PWM1_Set_Duty10:
0x0FFE	0xE005      	BZ          L__PWM1_Set_Duty11
0x1000	0x3205      	RRCF        R5, 1 
0x1002	0x3204      	RRCF        R4, 1 
0x1004	0x9E05      	BCF         R5, 7 
0x1006	0x0FFF      	ADDLW       255
0x1008	0xD7FA      	BRA         L__PWM1_Set_Duty10
L__PWM1_Set_Duty11:
;__Lib_PWM_c21.c,48 :: 		
0x100A	0x0E04      	MOVLW       4
0x100C	0x6E01      	MOVWF       R1 
0x100E	0xF000C004  	MOVFF       R4, R0
0x1012	0x5001      	MOVF        R1, 0 
L__PWM1_Set_Duty12:
0x1014	0xE004      	BZ          L__PWM1_Set_Duty13
0x1016	0x3600      	RLCF        R0, 1 
0x1018	0x9000      	BCF         R0, 0 
0x101A	0x0FFF      	ADDLW       255
0x101C	0xD7FB      	BRA         L__PWM1_Set_Duty12
L__PWM1_Set_Duty13:
0x101E	0x0E30      	MOVLW       48
0x1020	0x1400      	ANDWF       R0, 0 
0x1022	0x6E03      	MOVWF       R3 
;__Lib_PWM_c21.c,49 :: 		
0x1024	0xF000C004  	MOVFF       R4, R0
0x1028	0xF001C005  	MOVFF       R5, R1
0x102C	0x3201      	RRCF        R1, 1 
0x102E	0x3200      	RRCF        R0, 1 
0x1030	0x9E01      	BCF         R1, 7 
0x1032	0x3201      	RRCF        R1, 1 
0x1034	0x3200      	RRCF        R0, 1 
0x1036	0x9E01      	BCF         R1, 7 
0x1038	0xFFBEC000  	MOVFF       R0, CCPR1L
;__Lib_PWM_c21.c,50 :: 		
0x103C	0x0E0F      	MOVLW       15
0x103E	0x16BD      	ANDWF       CCP1CON, 1 
;__Lib_PWM_c21.c,51 :: 		
0x1040	0x5003      	MOVF        R3, 0 
0x1042	0x12BD      	IORWF       CCP1CON, 1 
;__Lib_PWM_c21.c,52 :: 		
L_end_PWM1_Set_Duty:
0x1044	0x0012      	RETURN      0
; end of _PWM1_Set_Duty
_ADC_Read:
;__Lib_ADC_A_C.c,41 :: 		
;__Lib_ADC_A_C.c,44 :: 		
0x1046	0x6AC2      	CLRF        ADCON0 
