;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 17/04/2017 09:56:42
;----------------------------------------------

;Address Opcode 	ASM
;__Lib_MathDouble.c,484 :: 		
NORM3232:
;__Lib_MathDouble.c,485 :: 		
0x0344	0x500E      	MOVF        R14, 0, 0
;__Lib_MathDouble.c,486 :: 		
0x0346	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,487 :: 		
0x0348	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,488 :: 		
0x034A	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,489 :: 		
0x034C	0xF001EFB9  	GOTO        JPNSETFUN32
;__Lib_MathDouble.c,490 :: 		
0x0350	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,491 :: 		
NORM3232A:
;__Lib_MathDouble.c,492 :: 		
0x0352	0xBE02      	BTFSC       R2, 7, 0
;__Lib_MathDouble.c,493 :: 		
0x0354	0xF001EFBE  	GOTO        JMPNFIXSIGN32
;__Lib_MathDouble.c,494 :: 		
0x0358	0x3600      	RLCF        R0, 1, 0
;__Lib_MathDouble.c,495 :: 		
0x035A	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,496 :: 		
0x035C	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,497 :: 		
0x035E	0x2E03      	DECFSZ      R3, 1, 0
;__Lib_MathDouble.c,498 :: 		
0x0360	0xF001EFA9  	GOTO        NORM3232A
;__Lib_MathDouble.c,499 :: 		
0x0364	0xF001EFB9  	GOTO        JPNSETFUN32
;__Lib_MathDouble.c,500 :: 		
JPNRES032:
;__Lib_MathDouble.c,501 :: 		
0x0368	0x0E01      	MOVLW       1
;__Lib_MathDouble.c,502 :: 		
0x036A	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,504 :: 		
0x036C	0xDF46      	RCALL       _RES032
;__Lib_MathDouble.c,506 :: 		
0x036E	0xF001EFC1  	GOTO        NORM32EEE
;__Lib_MathDouble.c,507 :: 		
JPNSETFUN32:
;__Lib_MathDouble.c,508 :: 		
0x0372	0x0E02      	MOVLW       2
;__Lib_MathDouble.c,509 :: 		
0x0374	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,511 :: 		
0x0376	0xDF63      	RCALL       _SETFUN32
;__Lib_MathDouble.c,513 :: 		
0x0378	0xF001EFC1  	GOTO        NORM32EEE
;__Lib_MathDouble.c,514 :: 		
JMPNFIXSIGN32:
;__Lib_MathDouble.c,515 :: 		
0x037C	0x0E04      	MOVLW       4
;__Lib_MathDouble.c,516 :: 		
0x037E	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,518 :: 		
0x0380	0xDF6B      	RCALL       _FIXSIGN32
;__Lib_MathDouble.c,520 :: 		
NORM32EEE:
;__Lib_MathDouble.c,527 :: 		
L_end_NRM3232:
0x0382	0x0012      	RETURN      0
; end of _NRM3232
_Delay_22us:
;__Lib_Delays.c,15 :: 		void Delay_22us() {
;__Lib_Delays.c,16 :: 		Delay_us(22);
0x0384	0x0E0E      	MOVLW       14
0x0386	0x6E0D      	MOVWF       R13, 0
L_Delay_22us1:
0x0388	0x2E0D      	DECFSZ      R13, 1, 0
0x038A	0xD7FE      	BRA         L_Delay_22us1
0x038C	0x0000      	NOP
;__Lib_Delays.c,17 :: 		}
L_end_Delay_22us:
0x038E	0x0012      	RETURN      0
; end of _Delay_22us
_SETIOV3224:
;__Lib_MathDouble.c,530 :: 		
;__Lib_MathDouble.c,537 :: 		
0x0390	0x800B      	BSF         R11, 0, 0
;__Lib_MathDouble.c,538 :: 		
0x0392	0xAE0B      	BTFSS       R11, 7, 0
;__Lib_MathDouble.c,539 :: 		
0x0394	0xF001EFD4  	GOTO        SETIOV3224EEE
;__Lib_MathDouble.c,541 :: 		
0x0398	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,542 :: 		
0x039A	0xAE0A      	BTFSS       R10, 7, 0
;__Lib_MathDouble.c,543 :: 		
0x039C	0x0EFF      	MOVLW       255
;__Lib_MathDouble.c,544 :: 		
0x039E	0x6E02      	MOVWF       R2, 0
;__Lib_MathDouble.c,545 :: 		
0x03A0	0x6E01      	MOVWF       R1, 0
;__Lib_MathDouble.c,546 :: 		
0x03A2	0x6E00      	MOVWF       R0, 0
;__Lib_MathDouble.c,547 :: 		
0x03A4	0x360A      	RLCF        R10, 1, 0
;__Lib_MathDouble.c,548 :: 		
0x03A6	0x3202      	RRCF        R2, 1, 0
;__Lib_MathDouble.c,549 :: 		
SETIOV3224EEE:
;__Lib_MathDouble.c,550 :: 		
0x03A8	0x0EFF      	MOVLW       255
;__Lib_MathDouble.c,552 :: 		
L_end_SETIOV3224:
0x03AA	0x0012      	RETURN      0
; end of _SETIOV3224
_Lcd_Chr_CP:
;__Lib_Lcd.c,50 :: 		
;__Lib_Lcd.c,52 :: 		
0x03AC	0x0100      	MOVLB       0
0x03AE	0x91F8      	BCF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,53 :: 		
0x03B0	0xF1D2C1CB  	MOVFF       FARG_Lcd_Chr_CP_out_char, FARG_Lcd_Cmd_out_char
0x03B4	0xDEE0      	RCALL       _Lcd_Cmd
;__Lib_Lcd.c,54 :: 		
0x03B6	0x81F8      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,55 :: 		
L_end_Lcd_Chr_CP:
0x03B8	0x0012      	RETURN      0
; end of _Lcd_Chr_CP
_Lcd_Out:
;__Lib_Lcd.c,184 :: 		
;__Lib_Lcd.c,187 :: 		
0x03BA	0xD010      	BRA         L_Lcd_Out11
;__Lib_Lcd.c,188 :: 		
L_Lcd_Out13:
0x03BC	0x0E80      	MOVLW       128
0x03BE	0x0101      	MOVLB       1
0x03C0	0x6FC1      	MOVWF       FARG_Lcd_Out_row, 1
0x03C2	0xD01A      	BRA         L_Lcd_Out12
;__Lib_Lcd.c,189 :: 		
L_Lcd_Out14:
0x03C4	0x0EC0      	MOVLW       192
0x03C6	0x6FC1      	MOVWF       FARG_Lcd_Out_row, 1
0x03C8	0xD017      	BRA         L_Lcd_Out12
;__Lib_Lcd.c,190 :: 		
L_Lcd_Out15:
0x03CA	0x0E94      	MOVLW       148
0x03CC	0x6FC1      	MOVWF       FARG_Lcd_Out_row, 1
0x03CE	0xD014      	BRA         L_Lcd_Out12
;__Lib_Lcd.c,191 :: 		
L_Lcd_Out16:
0x03D0	0x0ED4      	MOVLW       212
0x03D2	0x6FC1      	MOVWF       FARG_Lcd_Out_row, 1
0x03D4	0xD011      	BRA         L_Lcd_Out12
;__Lib_Lcd.c,192 :: 		
L_Lcd_Out17:
0x03D6	0x0E80      	MOVLW       128
0x03D8	0x6FC1      	MOVWF       FARG_Lcd_Out_row, 1
;__Lib_Lcd.c,193 :: 		
0x03DA	0xD00E      	BRA         L_Lcd_Out12
L_Lcd_Out11:
0x03DC	0x0101      	MOVLB       1
0x03DE	0x51C1      	MOVF        FARG_Lcd_Out_row, 0, 1
0x03E0	0x0A01      	XORLW       1
0x03E2	0xE0EC      	BZ          L_Lcd_Out13
0x03E4	0x51C1      	MOVF        FARG_Lcd_Out_row, 0, 1
0x03E6	0x0A02      	XORLW       2
0x03E8	0xE0ED      	BZ          L_Lcd_Out14
0x03EA	0x51C1      	MOVF        FARG_Lcd_Out_row, 0, 1
0x03EC	0x0A03      	XORLW       3
0x03EE	0xE0ED      	BZ          L_Lcd_Out15
0x03F0	0x51C1      	MOVF        FARG_Lcd_Out_row, 0, 1
0x03F2	0x0A04      	XORLW       4
0x03F4	0xE0ED      	BZ          L_Lcd_Out16
0x03F6	0xD7EF      	BRA         L_Lcd_Out17
L_Lcd_Out12:
;__Lib_Lcd.c,194 :: 		
0x03F8	0x05C2      	DECF        FARG_Lcd_Out_column, 0, 1
0x03FA	0x6E00      	MOVWF       R0 
0x03FC	0x51C1      	MOVF        FARG_Lcd_Out_row, 0, 1
0x03FE	0x2600      	ADDWF       R0, 1 
0x0400	0xF1C1C000  	MOVFF       R0, FARG_Lcd_Out_row
;__Lib_Lcd.c,196 :: 		
0x0404	0xF1D2C000  	MOVFF       R0, FARG_Lcd_Cmd_out_char
0x0408	0xDEB6      	RCALL       _Lcd_Cmd
;__Lib_Lcd.c,197 :: 		
0x040A	0x91F8      	BCF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,198 :: 		
0x040C	0x0101      	MOVLB       1
0x040E	0x6BC5      	CLRF        Lcd_Out_i_L0, 1
;__Lib_Lcd.c,199 :: 		
L_Lcd_Out18:
0x0410	0x51C5      	MOVF        Lcd_Out_i_L0, 0, 1
0x0412	0x25C3      	ADDWF       FARG_Lcd_Out_text, 0, 1
0x0414	0x6EE9      	MOVWF       FSR0L 
0x0416	0x0E00      	MOVLW       0
0x0418	0x21C4      	ADDWFC      FARG_Lcd_Out_text+1, 0, 1
0x041A	0x6EEA      	MOVWF       FSR0H 
0x041C	0x52EE      	MOVF        POSTINC0, 1 
0x041E	0xE00C      	BZ          L_Lcd_Out19
;__Lib_Lcd.c,200 :: 		
0x0420	0x51C5      	MOVF        Lcd_Out_i_L0, 0, 1
0x0422	0x25C3      	ADDWF       FARG_Lcd_Out_text, 0, 1
0x0424	0x6EE9      	MOVWF       FSR0L 
0x0426	0x0E00      	MOVLW       0
0x0428	0x21C4      	ADDWFC      FARG_Lcd_Out_text+1, 0, 1
0x042A	0x6EEA      	MOVWF       FSR0H 
0x042C	0xF1CBCFEE  	MOVFF       POSTINC0, FARG_Lcd_Chr_CP_out_char
0x0430	0xDFBD      	RCALL       _Lcd_Chr_CP
0x0432	0x0101      	MOVLB       1
0x0434	0x2BC5      	INCF        Lcd_Out_i_L0, 1, 1
0x0436	0xD7EC      	BRA         L_Lcd_Out18
L_Lcd_Out19:
;__Lib_Lcd.c,201 :: 		
0x0438	0x0100      	MOVLB       0
0x043A	0x81F8      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0), 1
;__Lib_Lcd.c,202 :: 		
L_end_Lcd_Out:
0x043C	0x0012      	RETURN      0
; end of _Lcd_Out
_strcat:
;__Lib_CString.c,94 :: 		
;__Lib_CString.c,97 :: 		
0x043E	0xF004C1C1  	MOVFF       FARG_strcat_to, R4
0x0442	0xF005C1C2  	MOVFF       FARG_strcat_to+1, R5
;__Lib_CString.c,98 :: 		
L_strcat22:
0x0446	0xFFE9C004  	MOVFF       R4, FSR0L
0x044A	0xFFEAC005  	MOVFF       R5, FSR0H
0x044E	0x52EE      	MOVF        POSTINC0, 1 
0x0450	0xE003      	BZ          L_strcat23
;__Lib_CString.c,99 :: 		
0x0452	0x4A04      	INFSNZ      R4, 1 
0x0454	0x2A05      	INCF        R5, 1 
0x0456	0xD7F7      	BRA         L_strcat22
L_strcat23:
;__Lib_CString.c,100 :: 		
L_strcat24:
0x0458	0xF002C004  	MOVFF       R4, R2
0x045C	0xF003C005  	MOVFF       R5, R3
0x0460	0x4A04      	INFSNZ      R4, 1 
0x0462	0x2A05      	INCF        R5, 1 
0x0464	0xF000C1C3  	MOVFF       FARG_strcat_from, R0
0x0468	0xF001C1C4  	MOVFF       FARG_strcat_from+1, R1
0x046C	0x0101      	MOVLB       1
0x046E	0x4BC3      	INFSNZ      FARG_strcat_from, 1, 1
0x0470	0x2BC4      	INCF        FARG_strcat_from+1, 1, 1
0x0472	0xFFE9C000  	MOVFF       R0, FSR0L
0x0476	0xFFEAC001  	MOVFF       R1, FSR0H
0x047A	0xFFE1C002  	MOVFF       R2, FSR1L
0x047E	0xFFE2C003  	MOVFF       R3, FSR1H
0x0482	0xFFE6CFEE  	MOVFF       POSTINC0, POSTINC1
0x0486	0xFFE9C002  	MOVFF       R2, FSR0L
0x048A	0xFFEAC003  	MOVFF       R3, FSR0H
0x048E	0x52EE      	MOVF        POSTINC0, 1 
0x0490	0xE001      	BZ          L_strcat25
;__Lib_CString.c,101 :: 		
0x0492	0xD7E2      	BRA         L_strcat24
L_strcat25:
;__Lib_CString.c,102 :: 		
0x0494	0xF000C1C1  	MOVFF       FARG_strcat_to, R0
0x0498	0xF001C1C2  	MOVFF       FARG_strcat_to+1, R1
;__Lib_CString.c,103 :: 		
L_end_strcat:
0x049C	0x0012      	RETURN      0
; end of _strcat
_strcpy:
;__Lib_CString.c,133 :: 		
;__Lib_CString.c,136 :: 		
0x049E	0xF004C1C1  	MOVFF       FARG_strcpy_to, R4
0x04A2	0xF005C1C2  	MOVFF       FARG_strcpy_to+1, R5
;__Lib_CString.c,137 :: 		
L_strcpy34:
0x04A6	0xF002C004  	MOVFF       R4, R2
0x04AA	0xF003C005  	MOVFF       R5, R3
0x04AE	0x4A04      	INFSNZ      R4, 1 
0x04B0	0x2A05      	INCF        R5, 1 
0x04B2	0xF000C1C3  	MOVFF       FARG_strcpy_from, R0
0x04B6	0xF001C1C4  	MOVFF       FARG_strcpy_from+1, R1
0x04BA	0x0101      	MOVLB       1
0x04BC	0x4BC3      	INFSNZ      FARG_strcpy_from, 1, 1
0x04BE	0x2BC4      	INCF        FARG_strcpy_from+1, 1, 1
0x04C0	0xFFE9C000  	MOVFF       R0, FSR0L
0x04C4	0xFFEAC001  	MOVFF       R1, FSR0H
0x04C8	0xFFE1C002  	MOVFF       R2, FSR1L
0x04CC	0xFFE2C003  	MOVFF       R3, FSR1H
0x04D0	0xFFE6CFEE  	MOVFF       POSTINC0, POSTINC1
0x04D4	0xFFE9C002  	MOVFF       R2, FSR0L
0x04D8	0xFFEAC003  	MOVFF       R3, FSR0H
0x04DC	0x52EE      	MOVF        POSTINC0, 1 
0x04DE	0xE001      	BZ          L_strcpy35
;__Lib_CString.c,138 :: 		
0x04E0	0xD7E2      	BRA         L_strcpy34
L_strcpy35:
;__Lib_CString.c,139 :: 		
0x04E2	0xF000C1C1  	MOVFF       FARG_strcpy_to, R0
0x04E6	0xF001C1C2  	MOVFF       FARG_strcpy_to+1, R1
;__Lib_CString.c,140 :: 		
L_end_strcpy:
0x04EA	0x0012      	RETURN      0
; end of _strcpy
_Div_32x32_FP:
;__Lib_MathDouble.c,1325 :: 		
;__Lib_MathDouble.c,1339 :: 		
0x04EC	0x5004      	MOVF        R4, 0 
0x04EE	0x0A00      	XORLW       0
0x04F0	0xE112      	BNZ         L_Div_32x32_FP11
;__Lib_MathDouble.c,1340 :: 		
0x04F2	0x5005      	MOVF        R5, 0 
0x04F4	0x0A00      	XORLW       0
0x04F6	0xE10F      	BNZ         L_Div_32x32_FP12
;__Lib_MathDouble.c,1341 :: 		
0x04F8	0x5006      	MOVF        R6, 0 
0x04FA	0x0A00      	XORLW       0
0x04FC	0xE10C      	BNZ         L_Div_32x32_FP13
;__Lib_MathDouble.c,1342 :: 		
0x04FE	0x5007      	MOVF        R7, 0 
0x0500	0x0A00      	XORLW       0
0x0502	0xE109      	BNZ         L_Div_32x32_FP14
;__Lib_MathDouble.c,1343 :: 		
0x0504	0x0EFF      	MOVLW       255
0x0506	0x6E00      	MOVWF       R0 
;__Lib_MathDouble.c,1344 :: 		
0x0508	0x0EFF      	MOVLW       255
0x050A	0x6E01      	MOVWF       R1 
;__Lib_MathDouble.c,1345 :: 		
0x050C	0x0E7F      	MOVLW       127
0x050E	0x6E02      	MOVWF       R2 
;__Lib_MathDouble.c,1346 :: 		
0x0510	0x0EFF      	MOVLW       255
0x0512	0x6E03      	MOVWF       R3 
;__Lib_MathDouble.c,1347 :: 		
0x0514	0xD0A4      	BRA         L_end_Div_32x32_FP
;__Lib_MathDouble.c,1348 :: 		
L_Div_32x32_FP14:
L_Div_32x32_FP13:
L_Div_32x32_FP12:
L_Div_32x32_FP11:
;__Lib_MathDouble.c,1353 :: 		
0x0516	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,1354 :: 		
0x0518	0x6A09      	CLRF        R9, 0
;__Lib_MathDouble.c,1356 :: 		
0x051A	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,1357 :: 		
0x051C	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1358 :: 		
0x051E	0xF003EF21  	GOTO        JPDSETFDZ32
;__Lib_MathDouble.c,1360 :: 		
0x0522	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,1361 :: 		
0x0524	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1362 :: 		
0x0526	0xF003EF25  	GOTO        JPDRES032
;__Lib_MathDouble.c,1364 :: 		
0x052A	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,1365 :: 		
0x052C	0x1806      	XORWF       R6, 0, 0
;__Lib_MathDouble.c,1366 :: 		
0x052E	0x6E0A      	MOVWF       R10, 0
;__Lib_MathDouble.c,1367 :: 		
0x0530	0x8E02      	BSF         R2, 7, 0
;__Lib_MathDouble.c,1368 :: 		
0x0532	0x8E06      	BSF         R6, 7, 0
;__Lib_MathDouble.c,1370 :: 		
0x0534	0x6A0E      	CLRF        R14, 0
;__Lib_MathDouble.c,1371 :: 		
0x0536	0xF008C002  	MOVFF       R2, R8
;__Lib_MathDouble.c,1372 :: 		
0x053A	0xF00CC001  	MOVFF       R1, R12
;__Lib_MathDouble.c,1373 :: 		
0x053E	0xF00DC000  	MOVFF       R0, R13
;__Lib_MathDouble.c,1375 :: 		
0x0542	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,1376 :: 		
0x0544	0x5E0D      	SUBWF       R13, 1, 0
;__Lib_MathDouble.c,1377 :: 		
0x0546	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,1378 :: 		
0x0548	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1379 :: 		
0x054A	0x3C05      	INCFSZ      R5, 0, 0
;__Lib_MathDouble.c,1381 :: 		
0x054C	0x5E0C      	SUBWF       R12, 1, 0
;__Lib_MathDouble.c,1382 :: 		
0x054E	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,1383 :: 		
0x0550	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1384 :: 		
0x0552	0x3C06      	INCFSZ      R6, 0, 0
;__Lib_MathDouble.c,1386 :: 		
0x0554	0x5E08      	SUBWF       R8, 1, 0
;__Lib_MathDouble.c,1387 :: 		
0x0556	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,1388 :: 		
0x0558	0x6A0C      	CLRF        R12, 0
;__Lib_MathDouble.c,1389 :: 		
0x055A	0x6A0D      	CLRF        R13, 0
;__Lib_MathDouble.c,1390 :: 		
0x055C	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1391 :: 		
0x055E	0xF002EFB8  	GOTO        DALIGN32OK
;__Lib_MathDouble.c,1393 :: 		
0x0562	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,1394 :: 		
0x0564	0x3202      	RRCF        R2, 1, 0
;__Lib_MathDouble.c,1395 :: 		
0x0566	0x3201      	RRCF        R1, 1, 0
;__Lib_MathDouble.c,1396 :: 		
0x0568	0x3200      	RRCF        R0, 1, 0
;__Lib_MathDouble.c,1397 :: 		
0x056A	0x3208      	RRCF        R8, 1, 0
;__Lib_MathDouble.c,1398 :: 		
0x056C	0x0E01      	MOVLW       1
;__Lib_MathDouble.c,1399 :: 		
0x056E	0x6E0E      	MOVWF       R14, 0
;__Lib_MathDouble.c,1400 :: 		
DALIGN32OK:
;__Lib_MathDouble.c,1401 :: 		
0x0570	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,1402 :: 		
0x0572	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,1403 :: 		
0x0574	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1404 :: 		
0x0576	0xF002EFC5  	GOTO        ALTB32
;__Lib_MathDouble.c,1406 :: 		
0x057A	0x0E7E      	MOVLW       126
;__Lib_MathDouble.c,1407 :: 		
0x057C	0x240E      	ADDWF       R14, 0, 0
;__Lib_MathDouble.c,1408 :: 		
0x057E	0x2603      	ADDWF       R3, 1, 0
;__Lib_MathDouble.c,1409 :: 		
0x0580	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1410 :: 		
0x0582	0xF003EF29  	GOTO        JPDSETFOV32
;__Lib_MathDouble.c,1411 :: 		
0x0586	0xF002EFCB  	GOTO        DARGOK32
;__Lib_MathDouble.c,1412 :: 		
ALTB32:
;__Lib_MathDouble.c,1413 :: 		
0x058A	0x0E7E      	MOVLW       126
;__Lib_MathDouble.c,1414 :: 		
0x058C	0x240E      	ADDWF       R14, 0, 0
;__Lib_MathDouble.c,1415 :: 		
0x058E	0x2603      	ADDWF       R3, 1, 0
;__Lib_MathDouble.c,1416 :: 		
0x0590	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1417 :: 		
0x0592	0xF003EF2D  	GOTO        JPDSETFUN32
;__Lib_MathDouble.c,1418 :: 		
DARGOK32:
;__Lib_MathDouble.c,1419 :: 		
0x0596	0x0E18      	MOVLW       24
;__Lib_MathDouble.c,1420 :: 		
0x0598	0x6E0B      	MOVWF       R11, 0
;__Lib_MathDouble.c,1421 :: 		
DLOOP32:
;__Lib_MathDouble.c,1422 :: 		
0x059A	0x360D      	RLCF        R13, 1, 0
;__Lib_MathDouble.c,1423 :: 		
0x059C	0x360C      	RLCF        R12, 1, 0
;__Lib_MathDouble.c,1424 :: 		
0x059E	0x3608      	RLCF        R8, 1, 0
;__Lib_MathDouble.c,1425 :: 		
0x05A0	0x3600      	RLCF        R0, 1, 0
;__Lib_MathDouble.c,1426 :: 		
0x05A2	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,1427 :: 		
0x05A4	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,1428 :: 		
0x05A6	0x360E      	RLCF        R14, 1, 0
;__Lib_MathDouble.c,1430 :: 		
0x05A8	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,1431 :: 		
0x05AA	0x5E00      	SUBWF       R0, 1, 0
;__Lib_MathDouble.c,1432 :: 		
0x05AC	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,1433 :: 		
0x05AE	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1434 :: 		
0x05B0	0x3C05      	INCFSZ      R5, 0, 0
;__Lib_MathDouble.c,1436 :: 		
0x05B2	0x5E01      	SUBWF       R1, 1, 0
;__Lib_MathDouble.c,1437 :: 		
0x05B4	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,1438 :: 		
0x05B6	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1439 :: 		
0x05B8	0x3C06      	INCFSZ      R6, 0, 0
;__Lib_MathDouble.c,1441 :: 		
0x05BA	0x5E02      	SUBWF       R2, 1, 0
;__Lib_MathDouble.c,1442 :: 		
0x05BC	0x3406      	RLCF        R6, 0, 0
;__Lib_MathDouble.c,1443 :: 		
0x05BE	0x120E      	IORWF       R14, 1, 0
;__Lib_MathDouble.c,1444 :: 		
0x05C0	0xA00E      	BTFSS       R14, 0, 0
;__Lib_MathDouble.c,1445 :: 		
0x05C2	0xF002EFE6  	GOTO        DREST32
;__Lib_MathDouble.c,1446 :: 		
0x05C6	0x800D      	BSF         R13, 0, 0
;__Lib_MathDouble.c,1447 :: 		
0x05C8	0xF002EFF1  	GOTO        DOK32
;__Lib_MathDouble.c,1448 :: 		
DREST32:
;__Lib_MathDouble.c,1449 :: 		
0x05CC	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,1450 :: 		
0x05CE	0x2600      	ADDWF       R0, 1, 0
;__Lib_MathDouble.c,1451 :: 		
0x05D0	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,1452 :: 		
0x05D2	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1453 :: 		
0x05D4	0x3C05      	INCFSZ      R5, 0, 0
;__Lib_MathDouble.c,1455 :: 		
0x05D6	0x2601      	ADDWF       R1, 1, 0
;__Lib_MathDouble.c,1456 :: 		
0x05D8	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,1457 :: 		
0x05DA	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1458 :: 		
0x05DC	0x2806      	INCF        R6, 0, 0
;__Lib_MathDouble.c,1459 :: 		
0x05DE	0x2602      	ADDWF       R2, 1, 0
;__Lib_MathDouble.c,1460 :: 		
0x05E0	0x900D      	BCF         R13, 0, 0
;__Lib_MathDouble.c,1461 :: 		
DOK32:
;__Lib_MathDouble.c,1462 :: 		
0x05E2	0x2E0B      	DECFSZ      R11, 1, 0
;__Lib_MathDouble.c,1463 :: 		
0x05E4	0xF002EFCD  	GOTO        DLOOP32
;__Lib_MathDouble.c,1467 :: 		
0x05E8	0xF003EF17  	GOTO        DIV32OK
;__Lib_MathDouble.c,1468 :: 		
0x05EC	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,1469 :: 		
0x05EE	0x3600      	RLCF        R0, 1, 0
;__Lib_MathDouble.c,1470 :: 		
0x05F0	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,1471 :: 		
0x05F2	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,1472 :: 		
0x05F4	0x360E      	RLCF        R14, 1, 0
;__Lib_MathDouble.c,1474 :: 		
0x05F6	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,1475 :: 		
0x05F8	0x5E00      	SUBWF       R0, 1, 0
;__Lib_MathDouble.c,1476 :: 		
0x05FA	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,1477 :: 		
0x05FC	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1478 :: 		
0x05FE	0x3C05      	INCFSZ      R5, 0, 0
;__Lib_MathDouble.c,1479 :: 		
0x0600	0x5E01      	SUBWF       R1, 1, 0
;__Lib_MathDouble.c,1480 :: 		
0x0602	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,1481 :: 		
0x0604	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1482 :: 		
0x0606	0x3C06      	INCFSZ      R6, 0, 0
;__Lib_MathDouble.c,1483 :: 		
0x0608	0x5E02      	SUBWF       R2, 1, 0
;__Lib_MathDouble.c,1484 :: 		
0x060A	0x3406      	RLCF        R6, 0, 0
;__Lib_MathDouble.c,1485 :: 		
0x060C	0x100E      	IORWF       R14, 0, 0
;__Lib_MathDouble.c,1486 :: 		
0x060E	0x0B01      	ANDLW       1
;__Lib_MathDouble.c,1487 :: 		
0x0610	0x260D      	ADDWF       R13, 1, 0
;__Lib_MathDouble.c,1488 :: 		
0x0612	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1489 :: 		
0x0614	0x2A0C      	INCF        R12, 1, 0
;__Lib_MathDouble.c,1490 :: 		
0x0616	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1491 :: 		
0x0618	0x2A08      	INCF        R8, 1, 0
;__Lib_MathDouble.c,1492 :: 		
0x061A	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,1493 :: 		
0x061C	0xF003EF17  	GOTO        DIV32OK
;__Lib_MathDouble.c,1494 :: 		
0x0620	0x3208      	RRCF        R8, 1, 0
;__Lib_MathDouble.c,1495 :: 		
0x0622	0x320C      	RRCF        R12, 1, 0
