;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 02/05/2017 15:45:56
;----------------------------------------------

;Address Opcode 	ASM
;__Lib_MathDouble.c,123 :: 		
0x035C	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,125 :: 		
L_end_FIXSIGN32:
0x035E	0x0012      	RETURN      0
; end of _FIXSIGN32
_Mul_32x32_FP:
;__Lib_MathDouble.c,1130 :: 		
;__Lib_MathDouble.c,1148 :: 		
0x0360	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,1149 :: 		
0x0362	0x6A09      	CLRF        R9, 0
;__Lib_MathDouble.c,1151 :: 		
0x0364	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1152 :: 		
0x0366	0x6207      	CPFSEQ      R7, 0
;__Lib_MathDouble.c,1153 :: 		
0x0368	0x6403      	CPFSGT      R3, 0
;__Lib_MathDouble.c,1154 :: 		
0x036A	0xF002EF35  	GOTO        MULJPRES032
;__Lib_MathDouble.c,1157 :: 		
0x036E	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,1158 :: 		
0x0370	0x1806      	XORWF       R6, 0, 0
;__Lib_MathDouble.c,1159 :: 		
0x0372	0x6E0A      	MOVWF       R10, 0
;__Lib_MathDouble.c,1161 :: 		
0x0374	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,1162 :: 		
0x0376	0x2603      	ADDWF       R3, 1, 0
;__Lib_MathDouble.c,1163 :: 		
0x0378	0x0E7E      	MOVLW       126
;__Lib_MathDouble.c,1164 :: 		
0x037A	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1165 :: 		
0x037C	0xF001EFC6  	GOTO        MTUN32
;__Lib_MathDouble.c,1167 :: 		
0x0380	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,1168 :: 		
0x0382	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1169 :: 		
0x0384	0xF002EF39  	GOTO        MULJPSETFOV32
;__Lib_MathDouble.c,1170 :: 		
0x0388	0xF001EFCA  	GOTO        MOK32
;__Lib_MathDouble.c,1172 :: 		
MTUN32:
;__Lib_MathDouble.c,1173 :: 		
0x038C	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,1174 :: 		
0x038E	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1175 :: 		
0x0390	0xF002EF3D  	GOTO        MULJPSETFUN32
;__Lib_MathDouble.c,1177 :: 		
MOK32:
;__Lib_MathDouble.c,1178 :: 		
0x0394	0x8E02      	BSF         R2, 7, 0
;__Lib_MathDouble.c,1179 :: 		
0x0396	0x8E06      	BSF         R6, 7, 0
;__Lib_MathDouble.c,1181 :: 		
0x0398	0xF00EC002  	MOVFF       R2, R14
;__Lib_MathDouble.c,1182 :: 		
0x039C	0xF00BC001  	MOVFF       R1, R11
;__Lib_MathDouble.c,1183 :: 		
0x03A0	0xF00DC000  	MOVFF       R0, R13
;__Lib_MathDouble.c,1185 :: 		
0x03A4	0x5000      	MOVF        R0, 0, 0
;__Lib_MathDouble.c,1186 :: 		
0x03A6	0x0204      	MULWF       R4, 0
;__Lib_MathDouble.c,1187 :: 		
0x03A8	0xF00CCFF4  	MOVFF       PRODH, R12
;__Lib_MathDouble.c,1189 :: 		
0x03AC	0x5001      	MOVF        R1, 0, 0
;__Lib_MathDouble.c,1190 :: 		
0x03AE	0x0205      	MULWF       R5, 0
;__Lib_MathDouble.c,1191 :: 		
0x03B0	0xF000CFF4  	MOVFF       PRODH, R0
;__Lib_MathDouble.c,1192 :: 		
0x03B4	0xF008CFF3  	MOVFF       PRODL, R8
;__Lib_MathDouble.c,1194 :: 		
0x03B8	0x0204      	MULWF       R4, 0
;__Lib_MathDouble.c,1195 :: 		
0x03BA	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1196 :: 		
0x03BC	0x260C      	ADDWF       R12, 1, 0
;__Lib_MathDouble.c,1197 :: 		
0x03BE	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1198 :: 		
0x03C0	0x2208      	ADDWFC      R8, 1, 0
;__Lib_MathDouble.c,1199 :: 		
0x03C2	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1200 :: 		
0x03C4	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1202 :: 		
0x03C6	0x500D      	MOVF        R13, 0, 0
;__Lib_MathDouble.c,1203 :: 		
0x03C8	0x0205      	MULWF       R5, 0
;__Lib_MathDouble.c,1204 :: 		
0x03CA	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1205 :: 		
0x03CC	0x260C      	ADDWF       R12, 1, 0
;__Lib_MathDouble.c,1206 :: 		
0x03CE	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1207 :: 		
0x03D0	0x2208      	ADDWFC      R8, 1, 0
;__Lib_MathDouble.c,1208 :: 		
0x03D2	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1209 :: 		
0x03D4	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1211 :: 		
0x03D6	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,1212 :: 		
0x03D8	0x0204      	MULWF       R4, 0
;__Lib_MathDouble.c,1213 :: 		
0x03DA	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1214 :: 		
0x03DC	0x2608      	ADDWF       R8, 1, 0
;__Lib_MathDouble.c,1215 :: 		
0x03DE	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1216 :: 		
0x03E0	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1217 :: 		
0x03E2	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,1218 :: 		
0x03E4	0x0205      	MULWF       R5, 0
;__Lib_MathDouble.c,1219 :: 		
0x03E6	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,1220 :: 		
0x03E8	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1221 :: 		
0x03EA	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1222 :: 		
0x03EC	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1223 :: 		
0x03EE	0x2600      	ADDWF       R0, 1, 0
;__Lib_MathDouble.c,1224 :: 		
0x03F0	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1225 :: 		
0x03F2	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1227 :: 		
0x03F4	0x500D      	MOVF        R13, 0, 0
;__Lib_MathDouble.c,1228 :: 		
0x03F6	0x0206      	MULWF       R6, 0
;__Lib_MathDouble.c,1229 :: 		
0x03F8	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1230 :: 		
0x03FA	0x2608      	ADDWF       R8, 1, 0
;__Lib_MathDouble.c,1231 :: 		
0x03FC	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1232 :: 		
0x03FE	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1233 :: 		
0x0400	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,1234 :: 		
0x0402	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1235 :: 		
0x0404	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1236 :: 		
0x0406	0x2202      	ADDWFC      R2, 1, 0
;__Lib_MathDouble.c,1238 :: 		
0x0408	0x500B      	MOVF        R11, 0, 0
;__Lib_MathDouble.c,1239 :: 		
0x040A	0x0206      	MULWF       R6, 0
;__Lib_MathDouble.c,1240 :: 		
0x040C	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1241 :: 		
0x040E	0x2600      	ADDWF       R0, 1, 0
;__Lib_MathDouble.c,1242 :: 		
0x0410	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1243 :: 		
0x0412	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1244 :: 		
0x0414	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1245 :: 		
0x0416	0x2202      	ADDWFC      R2, 1, 0
;__Lib_MathDouble.c,1247 :: 		
0x0418	0x500E      	MOVF        R14, 0, 0
;__Lib_MathDouble.c,1248 :: 		
0x041A	0x0206      	MULWF       R6, 0
;__Lib_MathDouble.c,1249 :: 		
0x041C	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1250 :: 		
0x041E	0x2601      	ADDWF       R1, 1, 0
;__Lib_MathDouble.c,1251 :: 		
0x0420	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1252 :: 		
0x0422	0x2202      	ADDWFC      R2, 1, 0
;__Lib_MathDouble.c,1254 :: 		
0x0424	0xBE02      	BTFSC       R2, 7, 0
;__Lib_MathDouble.c,1255 :: 		
0x0426	0xF002EF1D  	GOTO        MROUND32
;__Lib_MathDouble.c,1256 :: 		
0x042A	0x3608      	RLCF        R8, 1, 0
;__Lib_MathDouble.c,1257 :: 		
0x042C	0x3600      	RLCF        R0, 1, 0
;__Lib_MathDouble.c,1258 :: 		
0x042E	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,1259 :: 		
0x0430	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,1260 :: 		
0x0432	0x0603      	DECF        R3, 1, 0
;__Lib_MathDouble.c,1261 :: 		
0x0434	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1262 :: 		
0x0436	0xF002EF3D  	GOTO        MULJPSETFUN32
;__Lib_MathDouble.c,1264 :: 		
MROUND32:
;__Lib_MathDouble.c,1267 :: 		
0x043A	0xF002EF30  	GOTO        MUL32OK
;__Lib_MathDouble.c,1268 :: 		
0x043E	0x80D8      	BSF         STATUS, 0, 0
;__Lib_MathDouble.c,1269 :: 		
0x0440	0x0E80      	MOVLW       128
;__Lib_MathDouble.c,1270 :: 		
0x0442	0x6408      	CPFSGT      R8, 0
;__Lib_MathDouble.c,1271 :: 		
0x0444	0x3000      	RRCF        R0, 0, 0
;__Lib_MathDouble.c,1272 :: 		
0x0446	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1273 :: 		
0x0448	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1274 :: 		
0x044A	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1275 :: 		
0x044C	0x2202      	ADDWFC      R2, 1, 0
;__Lib_MathDouble.c,1277 :: 		
0x044E	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1278 :: 		
0x0450	0xF002EF30  	GOTO        MUL32OK
;__Lib_MathDouble.c,1279 :: 		
0x0454	0x3202      	RRCF        R2, 1, 0
;__Lib_MathDouble.c,1280 :: 		
0x0456	0x3201      	RRCF        R1, 1, 0
;__Lib_MathDouble.c,1281 :: 		
0x0458	0x3200      	RRCF        R0, 1, 0
;__Lib_MathDouble.c,1282 :: 		
0x045A	0x4A03      	INFSNZ      R3, 1, 0
;__Lib_MathDouble.c,1283 :: 		
0x045C	0xF002EF39  	GOTO        MULJPSETFOV32
;__Lib_MathDouble.c,1285 :: 		
MUL32OK:
;__Lib_MathDouble.c,1286 :: 		
0x0460	0xAE0A      	BTFSS       R10, 7, 0
;__Lib_MathDouble.c,1287 :: 		
0x0462	0x9E02      	BCF         R2, 7, 0
;__Lib_MathDouble.c,1289 :: 		
0x0464	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1290 :: 		
0x0466	0xF002EF3F  	GOTO        MULEEE
;__Lib_MathDouble.c,1291 :: 		
MULJPRES032:
;__Lib_MathDouble.c,1292 :: 		
0x046A	0x0E01      	MOVLW       1
;__Lib_MathDouble.c,1295 :: 		
0x046C	0xDF6E      	RCALL       _RES032
;__Lib_MathDouble.c,1297 :: 		
0x046E	0xF002EF3F  	GOTO        MULEEE
;__Lib_MathDouble.c,1298 :: 		
MULJPSETFOV32:
;__Lib_MathDouble.c,1299 :: 		
0x0472	0x0E02      	MOVLW       2
;__Lib_MathDouble.c,1302 :: 		
0x0474	0xDF51      	RCALL       _SETFOV32
;__Lib_MathDouble.c,1304 :: 		
0x0476	0xF002EF3F  	GOTO        MULEEE
;__Lib_MathDouble.c,1305 :: 		
MULJPSETFUN32:
;__Lib_MathDouble.c,1306 :: 		
0x047A	0x0E04      	MOVLW       4
;__Lib_MathDouble.c,1309 :: 		
0x047C	0xDF59      	RCALL       _SETFUN32
;__Lib_MathDouble.c,1311 :: 		
MULEEE:
;__Lib_MathDouble.c,1318 :: 		
L_end_Mul_32x32_FP:
0x047E	0x0012      	RETURN      0
; end of _Mul_32x32_FP
_Compare_Double:
;__Lib_MathDouble.c,2518 :: 		
;__Lib_MathDouble.c,2529 :: 		
0x0480	0x6A0A      	CLRF        R10, 0
;__Lib_MathDouble.c,2530 :: 		
0x0482	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2531 :: 		
0x0484	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2532 :: 		
0x0486	0x800A      	BSF         R10, 0, 0
;__Lib_MathDouble.c,2533 :: 		
0x0488	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,2534 :: 		
0x048A	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2535 :: 		
0x048C	0x820A      	BSF         R10, 1, 0
;__Lib_MathDouble.c,2537 :: 		
0x048E	0x500A      	MOVF        R10, 0, 0
;__Lib_MathDouble.c,2538 :: 		
0x0490	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2539 :: 		
0x0492	0xF002EFA3  	GOTO        COMPARE_EQU
;__Lib_MathDouble.c,2540 :: 		
0x0496	0x0A03      	XORLW       3
;__Lib_MathDouble.c,2541 :: 		
0x0498	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2542 :: 		
0x049A	0xF002EF5C  	GOTO        COMPARE_NOTZERO
;__Lib_MathDouble.c,2544 :: 		
0x049E	0xB00A      	BTFSC       R10, 0, 0
;__Lib_MathDouble.c,2545 :: 		
0x04A0	0xF002EF57  	GOTO        COMPARE_XNOTZERO
;__Lib_MathDouble.c,2547 :: 		
0x04A4	0xAE06      	BTFSS       R6, 7, 0
;__Lib_MathDouble.c,2548 :: 		
0x04A6	0xF002EFA1  	GOTO        COMPARE_LT
;__Lib_MathDouble.c,2549 :: 		
0x04AA	0xF002EF9F  	GOTO        COMPARE_GT
;__Lib_MathDouble.c,2550 :: 		
COMPARE_XNOTZERO:
;__Lib_MathDouble.c,2551 :: 		
0x04AE	0xAE02      	BTFSS       R2, 7, 0
;__Lib_MathDouble.c,2552 :: 		
0x04B0	0xF002EF9F  	GOTO        COMPARE_GT
;__Lib_MathDouble.c,2553 :: 		
0x04B4	0xF002EFA1  	GOTO        COMPARE_LT
;__Lib_MathDouble.c,2555 :: 		
COMPARE_NOTZERO:
;__Lib_MathDouble.c,2556 :: 		
0x04B8	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,2557 :: 		
0x04BA	0x0B80      	ANDLW       128
;__Lib_MathDouble.c,2558 :: 		
0x04BC	0x6E0A      	MOVWF       R10, 0
;__Lib_MathDouble.c,2559 :: 		
0x04BE	0x9E02      	BCF         R2, 7, 0
;__Lib_MathDouble.c,2561 :: 		
0x04C0	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,2562 :: 		
0x04C2	0x0B80      	ANDLW       128
;__Lib_MathDouble.c,2563 :: 		
0x04C4	0x9E06      	BCF         R6, 7, 0
;__Lib_MathDouble.c,2565 :: 		
0x04C6	0x180A      	XORWF       R10, 0, 0
;__Lib_MathDouble.c,2566 :: 		
0x04C8	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2567 :: 		
0x04CA	0xF002EF6D  	GOTO        COMPARE_TESTALL
;__Lib_MathDouble.c,2569 :: 		
0x04CE	0x500A      	MOVF        R10, 0, 0
;__Lib_MathDouble.c,2570 :: 		
0x04D0	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2571 :: 		
0x04D2	0xF002EF9F  	GOTO        COMPARE_GT
;__Lib_MathDouble.c,2572 :: 		
0x04D6	0xF002EFA1  	GOTO        COMPARE_LT
;__Lib_MathDouble.c,2574 :: 		
COMPARE_TESTALL:
;__Lib_MathDouble.c,2575 :: 		
0x04DA	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,2576 :: 		
0x04DC	0x5C03      	SUBWF       R3, 0, 0
;__Lib_MathDouble.c,2577 :: 		
0x04DE	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2578 :: 		
0x04E0	0xF002EF77  	GOTO        COMPARE_C1
;__Lib_MathDouble.c,2579 :: 		
0x04E4	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2580 :: 		
0x04E6	0xF002EF93  	GOTO        GT_FALSE
;__Lib_MathDouble.c,2581 :: 		
0x04EA	0xF002EF99  	GOTO        GT_TRUE
;__Lib_MathDouble.c,2582 :: 		
COMPARE_C1:
;__Lib_MathDouble.c,2583 :: 		
0x04EE	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,2584 :: 		
0x04F0	0x5C02      	SUBWF       R2, 0, 0
;__Lib_MathDouble.c,2585 :: 		
0x04F2	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2586 :: 		
0x04F4	0xF002EF81  	GOTO        COMPARE_C2
;__Lib_MathDouble.c,2587 :: 		
0x04F8	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2588 :: 		
0x04FA	0xF002EF93  	GOTO        GT_FALSE
;__Lib_MathDouble.c,2589 :: 		
0x04FE	0xF002EF99  	GOTO        GT_TRUE
;__Lib_MathDouble.c,2590 :: 		
COMPARE_C2:
;__Lib_MathDouble.c,2591 :: 		
0x0502	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,2592 :: 		
0x0504	0x5C01      	SUBWF       R1, 0, 0
;__Lib_MathDouble.c,2593 :: 		
0x0506	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2594 :: 		
0x0508	0xF002EF8B  	GOTO        COMPARE_C3
;__Lib_MathDouble.c,2595 :: 		
0x050C	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2596 :: 		
0x050E	0xF002EF93  	GOTO        GT_FALSE
;__Lib_MathDouble.c,2597 :: 		
0x0512	0xF002EF99  	GOTO        GT_TRUE
;__Lib_MathDouble.c,2598 :: 		
COMPARE_C3:
;__Lib_MathDouble.c,2599 :: 		
0x0516	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,2600 :: 		
0x0518	0x5C00      	SUBWF       R0, 0, 0
;__Lib_MathDouble.c,2601 :: 		
0x051A	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2602 :: 		
0x051C	0xF002EFA3  	GOTO        COMPARE_EQU
;__Lib_MathDouble.c,2603 :: 		
0x0520	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,2604 :: 		
0x0522	0xF002EF99  	GOTO        GT_TRUE
;__Lib_MathDouble.c,2606 :: 		
GT_FALSE:
;__Lib_MathDouble.c,2607 :: 		
0x0526	0x520A      	MOVF        R10, 1, 0
;__Lib_MathDouble.c,2608 :: 		
0x0528	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2609 :: 		
0x052A	0xF002EFA1  	GOTO        COMPARE_LT
;__Lib_MathDouble.c,2610 :: 		
0x052E	0xF002EF9F  	GOTO        COMPARE_GT
;__Lib_MathDouble.c,2611 :: 		
GT_TRUE:
;__Lib_MathDouble.c,2612 :: 		
0x0532	0x520A      	MOVF        R10, 1, 0
;__Lib_MathDouble.c,2613 :: 		
0x0534	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2614 :: 		
0x0536	0xF002EF9F  	GOTO        COMPARE_GT
;__Lib_MathDouble.c,2615 :: 		
0x053A	0xF002EFA1  	GOTO        COMPARE_LT
;__Lib_MathDouble.c,2617 :: 		
COMPARE_GT:
;__Lib_MathDouble.c,2620 :: 		
0x053E	0x80D8      	BSF         STATUS, 0, 0
;__Lib_MathDouble.c,2621 :: 		
0x0540	0x0012      	RETURN      0
;__Lib_MathDouble.c,2622 :: 		
COMPARE_LT:
;__Lib_MathDouble.c,2625 :: 		
0x0542	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,2626 :: 		
0x0544	0x0012      	RETURN      0
;__Lib_MathDouble.c,2627 :: 		
COMPARE_EQU:
;__Lib_MathDouble.c,2630 :: 		
0x0546	0x80D8      	BSF         STATUS, 0, 0
;__Lib_MathDouble.c,2631 :: 		
0x0548	0x84D8      	BSF         STATUS, 2, 0
;__Lib_MathDouble.c,2632 :: 		
0x054A	0x0012      	RETURN      0
;__Lib_MathDouble.c,2634 :: 		
L_end_Compare_Double:
0x054C	0x0012      	RETURN      0
; end of _Compare_Double
_NRM3232:
;__Lib_MathDouble.c,455 :: 		
;__Lib_MathDouble.c,463 :: 		
0x054E	0x6A0C      	CLRF        R12, 0
;__Lib_MathDouble.c,464 :: 		
0x0550	0x6A0E      	CLRF        R14, 0
;__Lib_MathDouble.c,465 :: 		
0x0552	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,466 :: 		
0x0554	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,467 :: 		
0x0556	0xF002EFC0  	GOTO        NORM3232
;__Lib_MathDouble.c,468 :: 		
0x055A	0xF002C001  	MOVFF       R1, R2
;__Lib_MathDouble.c,469 :: 		
0x055E	0xF001C000  	MOVFF       R0, R1
;__Lib_MathDouble.c,470 :: 		
0x0562	0x6A00      	CLRF        R0, 0
;__Lib_MathDouble.c,471 :: 		
0x0564	0x860E      	BSF         R14, 3, 0
;__Lib_MathDouble.c,473 :: 		
0x0566	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,474 :: 		
0x0568	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,475 :: 		
0x056A	0xF002EFC0  	GOTO        NORM3232
;__Lib_MathDouble.c,476 :: 		
0x056E	0xF002C001  	MOVFF       R1, R2
;__Lib_MathDouble.c,477 :: 		
0x0572	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,478 :: 		
0x0574	0x960E      	BCF         R14, 3, 0
;__Lib_MathDouble.c,479 :: 		
0x0576	0x880E      	BSF         R14, 4, 0
;__Lib_MathDouble.c,481 :: 		
0x0578	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,482 :: 		
0x057A	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,483 :: 		
0x057C	0xF002EFD2  	GOTO        JPNRES032
;__Lib_MathDouble.c,484 :: 		
NORM3232:
;__Lib_MathDouble.c,485 :: 		
0x0580	0x500E      	MOVF        R14, 0, 0
;__Lib_MathDouble.c,486 :: 		
0x0582	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,487 :: 		
0x0584	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,488 :: 		
0x0586	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,489 :: 		
0x0588	0xF002EFD7  	GOTO        JPNSETFUN32
;__Lib_MathDouble.c,490 :: 		
0x058C	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,491 :: 		
NORM3232A:
;__Lib_MathDouble.c,492 :: 		
0x058E	0xBE02      	BTFSC       R2, 7, 0
;__Lib_MathDouble.c,493 :: 		
0x0590	0xF002EFDC  	GOTO        JMPNFIXSIGN32
;__Lib_MathDouble.c,494 :: 		
0x0594	0x3600      	RLCF        R0, 1, 0
;__Lib_MathDouble.c,495 :: 		
0x0596	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,496 :: 		
0x0598	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,497 :: 		
0x059A	0x2E03      	DECFSZ      R3, 1, 0
;__Lib_MathDouble.c,498 :: 		
0x059C	0xF002EFC7  	GOTO        NORM3232A
;__Lib_MathDouble.c,499 :: 		
0x05A0	0xF002EFD7  	GOTO        JPNSETFUN32
;__Lib_MathDouble.c,500 :: 		
JPNRES032:
;__Lib_MathDouble.c,501 :: 		
0x05A4	0x0E01      	MOVLW       1
;__Lib_MathDouble.c,502 :: 		
0x05A6	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,504 :: 		
0x05A8	0xDED0      	RCALL       _RES032
;__Lib_MathDouble.c,506 :: 		
0x05AA	0xF002EFDF  	GOTO        NORM32EEE
;__Lib_MathDouble.c,507 :: 		
JPNSETFUN32:
;__Lib_MathDouble.c,508 :: 		
0x05AE	0x0E02      	MOVLW       2
;__Lib_MathDouble.c,509 :: 		
0x05B0	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,511 :: 		
0x05B2	0xDEBE      	RCALL       _SETFUN32
;__Lib_MathDouble.c,513 :: 		
0x05B4	0xF002EFDF  	GOTO        NORM32EEE
;__Lib_MathDouble.c,514 :: 		
JMPNFIXSIGN32:
;__Lib_MathDouble.c,515 :: 		
0x05B8	0x0E04      	MOVLW       4
;__Lib_MathDouble.c,516 :: 		
0x05BA	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,518 :: 		
0x05BC	0xDECD      	RCALL       _FIXSIGN32
;__Lib_MathDouble.c,520 :: 		
NORM32EEE:
;__Lib_MathDouble.c,527 :: 		
L_end_NRM3232:
0x05BE	0x0012      	RETURN      0
; end of _NRM3232
_NRM4032:
;__Lib_MathDouble.c,174 :: 		
;__Lib_MathDouble.c,183 :: 		
0x05C0	0xB00C      	BTFSC       R12, 0, 0
;__Lib_MathDouble.c,184 :: 		
0x05C2	0xF003EF22  	GOTO        NRMRND4032
;__Lib_MathDouble.c,185 :: 		
0x05C6	0xA20C      	BTFSS       R12, 1, 0
;__Lib_MathDouble.c,186 :: 		
0x05C8	0xF003EFC8  	GOTO        NRM40JPSETFOV32
;__Lib_MathDouble.c,188 :: 		
0x05CC	0x6A0E      	CLRF        R14, 0
;__Lib_MathDouble.c,189 :: 		
0x05CE	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,190 :: 		
0x05D0	0x6402      	CPFSGT      R2, 0
;__Lib_MathDouble.c,191 :: 		
0x05D2	0xF003EF39  	GOTO        NRM4032A
;__Lib_MathDouble.c,194 :: 		
0x05D6	0x0EF0      	MOVLW       240
;__Lib_MathDouble.c,195 :: 		
0x05D8	0x1402      	ANDWF       R2, 0, 0
;__Lib_MathDouble.c,196 :: 		
0x05DA	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,197 :: 		
0x05DC	0xF003EF04  	GOTO        NORM4032
;__Lib_MathDouble.c,199 :: 		
0x05E0	0x3A02      	SWAPF       R2, 1, 0
;__Lib_MathDouble.c,200 :: 		
0x05E2	0x3801      	SWAPF       R1, 0, 0
;__Lib_MathDouble.c,201 :: 		
0x05E4	0x0B0F      	ANDLW       15
;__Lib_MathDouble.c,202 :: 		
0x05E6	0x2602      	ADDWF       R2, 1, 0
;__Lib_MathDouble.c,204 :: 		
0x05E8	0x3801      	SWAPF       R1, 0, 0
;__Lib_MathDouble.c,205 :: 		
0x05EA	0x0BF0      	ANDLW       240
;__Lib_MathDouble.c,206 :: 		
